latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
40.96291,-122.49863,338,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.9,10.1,D
40.98746,-122.38264,367,0.42,0.38,2018-09-07,2048,N,high,1.0NRT,343.1,116.3,D
40.98661,-122.38741,367,0.42,0.38,2018-09-07,2048,N,high,1.0NRT,333.7,116.3,D
40.98999,-122.36858,331.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304.6,3.6,D
40.98575,-122.39221,338.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.9,6.5,D
40.96548,-122.5043,355.8,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.5,10.1,D
40.98997,-122.38864,367,0.42,0.38,2018-09-07,2048,N,high,1.0NRT,326.5,81.8,D
40.99335,-122.36978,338.6,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304.7,4.1,D
40.99251,-122.37449,336.2,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304.5,7.3,D
40.99168,-122.37912,347.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304.6,7.3,D
40.99082,-122.38389,351.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,324.2,81.8,D
40.98912,-122.39336,344.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.4,5.5,D
40.99673,-122.37093,331.4,0.42,0.38,2018-09-07,2048,N,low,1.0NRT,304,4.1,D
40.99418,-122.38513,340.7,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.8,81.8,D
40.99332,-122.3899,350.7,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,317,81.8,D
40.99247,-122.39467,331.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.2,5.5,D
40.97226,-122.50656,337.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,300.7,5.7,D
41.00189,-122.36214,343.6,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304.7,14.3,D
40.99754,-122.38639,339.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,301.4,23.1,D
40.99667,-122.39117,338.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,305.1,23.1,D
40.97902,-122.48904,338.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.8,6.9,D
40.97814,-122.49387,333.6,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.1,8.6,D
40.97644,-122.50327,346.6,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,305,11.2,D
40.97559,-122.50803,339.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,300.6,11.2,D
41.00529,-122.36315,347.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,309,14.3,D
41.00353,-122.37295,342.2,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,305.9,13.8,D
40.98153,-122.49503,338.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,300.2,8.6,D
40.98066,-122.49982,349.8,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,306.8,8.6,D
40.9798,-122.50459,341.1,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,298,11.2,D
41.00874,-122.36395,346.7,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.2,10.2,D
41.00695,-122.37388,339.4,0.42,0.38,2018-09-07,2048,N,low,1.0NRT,310.7,31.3,D
40.98234,-122.51045,346.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.3,11.4,D
40.98146,-122.51529,331.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,299.3,7.3,D
41.0113,-122.36963,354.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304.8,31.3,D
41.00854,-122.38497,336.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,301.6,5.6,D
41.00584,-122.39993,339.1,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,305.9,5.9,D
41.00494,-122.40494,343.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304.7,5.9,D
40.98491,-122.51617,351.8,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.3,7.3,D
41.01195,-122.38589,341.6,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,307.2,30.6,D
41.01106,-122.39087,331.1,0.42,0.38,2018-09-07,2048,N,low,1.0NRT,304.1,5.5,D
40.9866,-122.52671,343.8,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,299.7,5,D
41.01447,-122.39182,340.2,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,305.6,5.5,D
41.01358,-122.39681,333.7,0.42,0.38,2018-09-07,2048,N,low,1.0NRT,306.2,5.5,D
41.01266,-122.40189,344.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,305.3,7.3,D
41.01176,-122.40691,339.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.5,7.3,D
41.01088,-122.41181,336.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,307.8,9.9,D
41.0092,-122.42118,338.2,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.5,7.1,D
40.99006,-122.52749,337,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,299.2,5,D
41.01429,-122.41282,367,0.42,0.38,2018-09-07,2048,N,high,1.0NRT,310.9,27,D
41.01179,-122.42674,367,0.42,0.38,2018-09-07,2048,N,high,1.0NRT,350.5,137.7,D
41.01786,-122.39293,345.1,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303,8.2,D
41.01696,-122.39796,346.2,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304,8.2,D
41.01516,-122.40793,342.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,305.1,12.8,D
41.01345,-122.41748,339.7,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.7,27,D
41.01262,-122.42213,339.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.4,137.7,D
40.99354,-122.52813,345,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,311.5,19.5,D
41.01096,-122.43139,367,0.42,0.38,2018-09-07,2048,N,low,1.0NRT,325.6,135.7,D
41.01944,-122.40407,367,0.42,0.38,2018-09-07,2048,N,high,1.0NRT,318.5,12.8,D
41.01521,-122.42767,367,0.42,0.38,2018-09-07,2048,N,high,1.0NRT,342.5,137.7,D
41.01439,-122.4323,367,0.42,0.38,2018-09-07,2048,N,high,1.0NRT,346.7,135.7,D
41.01857,-122.40896,352.2,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,309.8,12.8,D
41.01772,-122.41371,344.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,309.5,27,D
40.99699,-122.52891,339.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.6,19.5,D
40.99614,-122.53364,347.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,300.1,19.5,D
41.01687,-122.4184,367,0.42,0.38,2018-09-07,2048,N,low,1.0NRT,327,27,D
41.01604,-122.42303,367,0.42,0.38,2018-09-07,2048,N,low,1.0NRT,328.6,137.7,D
41.02029,-122.41931,354,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,311.1,12.1,D
41.01947,-122.42396,347.8,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,321,97,D
40.99957,-122.53458,344.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,298.5,7.2,D
41.02456,-122.41554,339.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304.7,12.1,D
41.02372,-122.42024,338.7,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,300.9,12.1,D
41.02205,-122.42957,344.8,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,310.7,97,D
41.02121,-122.4342,342.4,0.42,0.38,2018-09-07,2048,N,low,1.0NRT,314.3,73.5,D
41.0021,-122.54048,346.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.2,7.2,D
41.00118,-122.54559,330.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,297.6,7.2,D
41.02799,-122.41643,341.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304.6,12.5,D
41.02713,-122.42123,345.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.6,12.5,D
41.02545,-122.4306,342.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,306.8,16.5,D
41.02461,-122.43525,340.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.7,9.7,D
41.0187,-122.46822,336.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.3,14.4,D
41.00367,-122.55175,343,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,301.6,8.6,D
41.03055,-122.42214,339.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,297.9,12.5,D
41.02969,-122.4269,330.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,296.5,16.5,D
41.02885,-122.43162,347.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,299.5,16.5,D
41.02801,-122.4363,343.7,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,301.1,9.7,D
41.02633,-122.44566,345.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,306.1,9.4,D
41.02213,-122.4691,341.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,309.5,14.4,D
41.00703,-122.55306,347.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.8,8.6,D
41.03399,-122.42297,336.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,297,5.2,D
41.03144,-122.43718,341.5,0.42,0.38,2018-09-07,2048,N,low,1.0NRT,314.7,59.6,D
41.03059,-122.44193,350.8,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.7,59.6,D
41.02974,-122.44666,352.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,301.2,11.1,D
41.0289,-122.45133,340.7,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,305.7,11.1,D
41.02556,-122.46998,351.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304.5,7.7,D
41.00762,-122.56974,355,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,305.9,26.8,D
41.03658,-122.42849,330.2,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,296.8,6,D
41.03233,-122.45225,351.6,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,305.4,11.1,D
41.029,-122.47083,331.7,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,300.5,7.7,D
41.02814,-122.47558,357,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,312.9,34.1,D
41.02729,-122.48033,337.2,0.42,0.38,2018-09-07,2048,N,low,1.0NRT,312,34.1,D
41.01279,-122.56103,331.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,300.2,8.3,D
41.01188,-122.56608,357.7,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.7,26.8,D
41.01098,-122.57104,349.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,314.9,26.8,D
41.03575,-122.45313,345.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.8,13.3,D
41.03492,-122.45776,346.6,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,308.2,141.5,D
41.03157,-122.47646,336.1,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.8,7.7,D
41.03071,-122.48126,336.1,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,299.4,7.7,D
41.01525,-122.56736,350.6,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.6,9.4,D
41.01436,-122.5723,333.1,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,299.2,9.4,D
41.02204,-122.56966,335.1,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303,4.5,D
41.04093,-122.48427,367,0.42,0.38,2018-09-07,2048,N,high,1.0NRT,305.5,22.3,D
41.03722,-122.50506,337.6,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,300.5,7.7,D
41.03629,-122.51029,335.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,298.4,5.8,D
41.0255,-122.57041,341.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,307,4.5,D
41.04433,-122.48534,355.7,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,303.3,26.8,D
41.0434,-122.49056,340.2,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,299.9,9,D
41.04061,-122.50618,352.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,305.9,13.1,D
41.03969,-122.51131,338.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,298.3,5.3,D
41.03438,-122.54094,332.2,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,298,6.6,D
41.03258,-122.55101,348.1,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304.6,37.9,D
41.03168,-122.556,352.1,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,306.9,37.9,D
41.02896,-122.57114,345.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,311.8,13.5,D
41.02802,-122.57641,333.1,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.2,13.5,D
41.03241,-122.57199,367,0.42,0.38,2018-09-07,2048,N,high,1.0NRT,307.4,13.5,D
41.04771,-122.48652,347.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,309.5,26.8,D
41.04493,-122.50212,332.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,299,13.1,D
41.044,-122.50726,349.6,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,300.9,13.1,D
41.04224,-122.51714,333,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,298.2,5.3,D
41.03872,-122.53677,346.7,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,300.8,11.6,D
41.03604,-122.55173,342.3,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,297.5,37.9,D
41.03426,-122.56165,349.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,312.6,27.1,D
41.03334,-122.56677,356.6,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,313.5,27.1,D
41.04832,-122.50323,356.8,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,304.3,9,D
41.04741,-122.50832,330.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,295.9,9,D
41.04652,-122.51331,330.8,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,297,12.2,D
41.04566,-122.5181,348.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,302.1,12.2,D
41.04306,-122.53259,331,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,299.6,27.9,D
41.03585,-122.57285,337.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,298.5,6.3,D
41.05262,-122.49922,352.2,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,309.3,33.8,D
41.0517,-122.50435,341.2,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,296.4,9,D
41.04994,-122.51421,332.1,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,299.7,12.2,D
41.04909,-122.51897,349.1,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,307.8,12.2,D
41.04823,-122.52376,335.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,300.8,31.5,D
41.04737,-122.52859,346.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,318.7,31.5,D
41.05602,-122.50029,333.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,294.8,4.9,D
41.05254,-122.51978,342.9,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,306.3,31.8,D
41.05167,-122.52457,352.2,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,301.4,25.6,D
41.05081,-122.52941,350.4,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,318.9,25.6,D
41.04994,-122.53423,332.5,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,297.2,5.4,D
41.05426,-122.5302,337.7,0.42,0.38,2018-09-07,2048,N,nominal,1.0NRT,294.9,25.6,D
42.68238,-111.59145,338.8,0.47,0.48,2018-09-07,2048,N,low,1.0NRT,312.3,5.5,D
42.64155,-113.89529,341.1,0.55,0.43,2018-09-07,2048,N,nominal,1.0NRT,311.3,12,D
43.74586,-105.6802,334.2,0.48,0.65,2018-09-07,2048,N,low,1.0NRT,308.9,8.4,D
41.86784,-123.60174,338.4,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,292.8,39.8,D
41.87134,-123.60272,328.7,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,287.7,5.8,D
41.89163,-123.59296,325.5,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,280.8,2.5,D
41.8961,-123.58878,326,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,281.3,3.5,D
43.45102,-115.01468,340.9,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,302.6,14.6,D
43.45479,-115.0154,353.9,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,313.3,75.3,D
43.45855,-115.0163,343.5,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,307.8,75.3,D
43.46421,-114.99887,340.1,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,298.2,10.9,D
43.46358,-115.00494,342.3,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,301,32.8,D
43.46296,-115.0109,354.1,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,306.2,32.8,D
43.4623,-115.01726,331.2,0.51,0.41,2018-09-07,2048,N,low,1.0NRT,305.9,63.5,D
43.46799,-114.99957,367,0.51,0.41,2018-09-07,2048,N,high,1.0NRT,299.7,10.9,D
43.46735,-115.00568,352.2,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,303.9,32.8,D
43.46671,-115.01185,353,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,312.2,32.8,D
43.47112,-115.00651,342.7,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,301.5,21.4,D
43.47046,-115.01283,351.8,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,316.3,21.4,D
43.46977,-115.01937,339.7,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,305.6,12.6,D
43.47741,-114.98316,351.2,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,306.6,40.2,D
43.47487,-115.00744,336,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,300.7,21.4,D
43.4742,-115.01379,350.5,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,303.3,21.4,D
43.47795,-115.01475,331.4,0.51,0.41,2018-09-07,2048,N,low,1.0NRT,301.5,4.6,D
43.47726,-115.02135,339.1,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,305.4,11.8,D
43.49603,-115.02566,332.1,0.51,0.41,2018-09-07,2048,N,low,1.0NRT,302.7,2.4,D
43.50044,-115.0204,356.4,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,313.5,51.8,D
43.49978,-115.02659,345,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,303.4,49.3,D
43.50481,-115.01539,338.1,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,309,51.8,D
43.50417,-115.02149,367,0.51,0.41,2018-09-07,2048,N,low,1.0NRT,336.2,51.8,D
43.50851,-115.01683,356.3,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,310.9,40,D
43.50787,-115.02289,353,0.51,0.41,2018-09-07,2048,N,nominal,1.0NRT,312.9,40,D
42.32098,-123.78683,347.5,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,299.2,24.1,D
42.3245,-123.78774,346.7,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,305.9,24.1,D
42.32801,-123.7887,330.8,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,301.2,4.6,D
42.33152,-123.7897,337.9,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,300.6,4.6,D
42.32973,-123.79926,332.4,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,300.1,3.9,D
42.39481,-123.70602,332.3,0.44,0.38,2018-09-07,2048,N,nominal,1.0NRT,300.7,4.1,D
42.45319,-123.7086,329,0.44,0.38,2018-09-07,2048,N,nominal,1.0NRT,296.2,2.4,D
42.45382,-123.80396,338.2,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,305.1,28.5,D
42.45279,-123.8095,327.9,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,297.4,5.8,D
42.40061,-124.08708,346.1,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,297,7.3,D
42.39864,-124.0975,336.8,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,297,6.4,D
42.39763,-124.10281,338.9,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,298.9,6.4,D
42.45723,-123.80547,346.7,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,301.2,17.9,D
42.40701,-124.07301,326.3,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,294.8,3.1,D
42.40413,-124.08821,339.9,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,295.3,8.3,D
42.40212,-124.0988,333.7,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,295.4,3.7,D
42.39813,-124.11983,341.9,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,294.5,5,D
42.45958,-123.81271,354.8,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,311.6,19.4,D
42.45851,-123.81845,354.9,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,302.3,19.4,D
42.41048,-124.07436,340.5,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,293.6,3.1,D
42.40168,-124.12083,330.5,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,295.1,5,D
42.46299,-123.81422,348.2,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,294.7,11.2,D
42.4062,-124.11668,340.9,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,292,4.6,D
42.41942,-124.06652,333.6,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,294.9,4.2,D
42.41845,-124.07167,349.3,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,295.8,7.5,D
42.41169,-124.10735,330,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,290.8,4.1,D
42.41073,-124.11245,332.8,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,292,4.6,D
42.422,-124.0726,344,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,300.3,20,D
42.421,-124.07793,333.1,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,293.6,20,D
42.41621,-124.1032,336,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,302,27.8,D
42.41524,-124.10835,342.1,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,292.1,27.8,D
42.42462,-124.07845,343,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,299.5,20,D
42.42726,-124.08417,347.2,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,295.8,16.8,D
42.42627,-124.0894,333.2,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,289.8,16.8,D
42.42529,-124.09455,352.1,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,306,45,D
42.42606,-124.08021,330.5,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,293,5.7,D
42.42309,-124.09567,328.5,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,291.2,18.9,D
42.4297,-124.08074,331.3,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,295.1,5.7,D
42.42869,-124.08598,339.6,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,290.6,5.7,D
42.42769,-124.09119,344,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,287.5,18.9,D
42.42667,-124.09649,354.1,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,289.9,18.9,D
42.47966,-123.95551,349.6,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,292.9,5.4,D
42.4733,-124.00839,344.4,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,295.7,6.4,D
42.47236,-124.01334,342.6,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,297.5,6.4,D
42.46959,-124.02792,339,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,297.9,9.2,D
42.49213,-123.92876,346.5,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,288.4,4.4,D
42.4874,-123.95377,328.3,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,290.4,4.7,D
42.47588,-124.01439,325.3,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,296.3,3.1,D
42.47305,-124.02928,338.1,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,294.2,6.5,D
42.49658,-123.92484,331.8,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,289.6,4.4,D
42.50014,-123.92563,332.3,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,289.9,5,D
42.51069,-123.9286,333.1,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,286.7,4.5,D
42.52318,-123.88198,327.4,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,277.4,3.9,D
42.53115,-123.8789,335.6,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,281.5,7.3,D
42.52575,-123.90759,330,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,297,7.8,D
42.52478,-123.91276,339.1,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,297.9,7.8,D
42.53469,-123.8797,347.2,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,285.2,7.3,D
42.53197,-123.89418,337.8,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,289,8.3,D
42.53108,-123.89893,330.7,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,288.7,3.5,D
42.52829,-123.91377,356.5,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,306.3,7.8,D
42.5346,-123.89985,345.2,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,296.9,4.3,D
42.5337,-123.90466,332.4,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,294,4.3,D
42.53175,-123.91502,337.6,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,295.2,5.4,D
42.53972,-123.91194,349.7,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,292.2,51.7,D
42.53868,-123.9175,351.8,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,288,51.7,D
42.53761,-123.92326,354,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,298.5,87.3,D
42.53655,-123.92889,345.8,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,288.7,87.3,D
42.5355,-123.93451,348.1,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,299,39.2,D
42.54113,-123.92416,367,0.45,0.39,2018-09-07,2048,N,high,1.0NRT,339.8,87.3,D
42.54319,-123.91319,345.2,0.44,0.39,2018-09-07,2048,N,nominal,1.0NRT,291.4,51.7,D
42.54218,-123.91856,344.8,0.45,0.39,2018-09-07,2048,N,nominal,1.0NRT,303.2,51.7,D
